Année,Mois,Jour,Saison,Consommation (MW),Production (MW),Energies renouvelables (MW),Température moyenne (°C),Température référence (°C),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW)
2013,12,7,3,3179176.0,3341947.0,448825.0,4.6,5.9,342724.0,2550398.0,59689.0,17090.0,333416.0,38630.0
2013,12,8,3,3080771.0,3221709.0,386912.0,4.2,5.8,293553.0,2541244.0,47512.0,19717.0,281342.0,38341.0
2013,12,10,3,3647130.0,3690835.0,532788.0,2.7,5.6,440822.0,2717225.0,43330.0,20903.0,432585.0,35970.0
2013,12,12,3,3641706.0,3675354.0,568727.0,3.2,5.5,459189.0,2647438.0,59292.0,12840.0,460800.0,35795.0
2013,12,13,3,3587235.0,3635504.0,515141.0,3.7,5.4,415353.0,2705010.0,49274.0,11422.0,417746.0,36699.0
2013,12,15,3,3056279.0,3396220.0,429410.0,6.2,5.2,259148.0,2707662.0,149852.0,18078.0,224021.0,37459.0
2013,12,16,3,3352732.0,3618325.0,534725.0,7.0,5.2,370097.0,2713503.0,182280.0,18877.0,297184.0,36384.0
2013,12,17,3,3354531.0,3587264.0,506458.0,7.2,5.1,387117.0,2693689.0,126383.0,14561.0,330047.0,35467.0
2013,12,18,3,3271201.0,3570773.0,518905.0,8.4,5.0,351749.0,2700119.0,169786.0,11481.0,302085.0,35553.0
2013,12,20,3,3266616.0,3586097.0,557857.0,6.0,4.9,298137.0,2730103.0,113905.0,12002.0,396560.0,35390.0
2013,12,22,3,2826388.0,3255442.0,572706.0,9.0,4.8,120554.0,2562182.0,253054.0,8534.0,272977.0,38141.0
2013,12,23,3,2957550.0,3351583.0,639126.0,9.5,4.8,121083.0,2591374.0,241873.0,12804.0,347038.0,37411.0
2013,12,24,3,2825562.0,3127738.0,612957.0,10.9,4.8,116619.0,2398162.0,264044.0,3084.0,308453.0,37376.0
2013,12,25,3,2513953.0,2895682.0,469851.0,8.4,4.7,118051.0,2307780.0,127174.0,7676.0,297942.0,37059.0
2013,12,26,3,2889919.0,3204087.0,569834.0,6.1,4.7,119015.0,2515238.0,112561.0,11573.0,408969.0,36731.0
2013,12,27,3,2943598.0,3251066.0,616489.0,8.3,4.7,116496.0,2518081.0,217532.0,12884.0,348748.0,37325.0
2013,12,28,3,2795275.0,3141755.0,553281.0,7.8,4.7,116810.0,2471664.0,153915.0,4781.0,356541.0,38044.0
2013,12,30,3,3118535.0,3409791.0,651705.0,4.9,4.6,138616.0,2619470.0,167980.0,13658.0,433497.0,36570.0
2013,12,31,3,3048291.0,3369401.0,640240.0,6.2,4.6,127886.0,2601275.0,178870.0,12704.0,411344.0,37322.0
2014,1,1,0,2732205.0,3119909.0,611082.0,8.2,4.6,117468.0,2391359.0,241700.0,9558.0,315112.0,44712.0
2014,1,2,0,2907992.0,3258970.0,683006.0,9.6,4.6,115394.0,2460570.0,219085.0,9745.0,410399.0,43777.0
2014,1,3,0,2955071.0,3438473.0,711741.0,9.9,4.6,113440.0,2613292.0,263424.0,6511.0,398150.0,43656.0
2014,1,4,0,2809724.0,3300098.0,649990.0,8.9,4.6,113266.0,2536842.0,197238.0,5747.0,402883.0,44122.0
2014,1,5,0,2794022.0,3282739.0,587192.0,7.2,4.6,112364.0,2583183.0,168761.0,11533.0,362431.0,44467.0
2014,1,6,0,3089100.0,3490006.0,745284.0,10.2,4.6,141634.0,2603088.0,270557.0,11224.0,420110.0,43393.0
2014,1,7,0,3066945.0,3558326.0,705629.0,10.8,4.6,198548.0,2654149.0,213188.0,10715.0,438228.0,43498.0
2014,1,8,0,3027235.0,3535658.0,632204.0,10.5,4.7,207087.0,2696367.0,131837.0,11966.0,445191.0,43210.0
2014,1,9,0,3080245.0,3620891.0,704858.0,9.9,4.7,205700.0,2710333.0,194388.0,9150.0,457809.0,43511.0
2014,1,10,0,3151863.0,3635633.0,602283.0,6.9,4.7,244210.0,2789140.0,41813.0,15373.0,501801.0,43296.0
2014,1,11,0,2877022.0,3356853.0,474334.0,7.4,4.7,174467.0,2708052.0,33079.0,7118.0,389292.0,44845.0
2014,1,12,0,2830808.0,3345798.0,502297.0,6.6,4.7,117627.0,2725874.0,95839.0,13703.0,348327.0,44428.0
2014,1,13,0,3185628.0,3635433.0,596303.0,7.7,4.8,224116.0,2815014.0,109182.0,6803.0,436779.0,43539.0
2014,1,14,0,3324213.0,3764560.0,601098.0,5.7,4.8,315763.0,2847699.0,92354.0,12934.0,452663.0,43147.0
2014,1,15,0,3410421.0,3852116.0,705776.0,6.2,4.8,292751.0,2853589.0,165485.0,9258.0,487410.0,43623.0
2014,1,16,0,3308201.0,3825930.0,734190.0,8.2,4.9,233211.0,2858529.0,207228.0,7297.0,475331.0,44334.0
2014,1,17,0,3235476.0,3805873.0,739447.0,7.7,4.9,194842.0,2871584.0,181311.0,18849.0,494625.0,44662.0
2014,1,18,0,2969500.0,3582407.0,620701.0,7.1,4.9,155468.0,2806238.0,157026.0,8510.0,409629.0,45536.0
2014,1,19,0,2829479.0,3327571.0,471801.0,6.7,5.0,177128.0,2678642.0,45178.0,7630.0,373434.0,45559.0
2014,1,20,0,3321664.0,3727858.0,577303.0,5.4,5.0,317968.0,2832587.0,57432.0,10072.0,465465.0,44334.0
2014,1,21,0,3470277.0,3806205.0,623063.0,4.4,5.1,288594.0,2894548.0,66062.0,16541.0,496440.0,44020.0
2014,1,22,0,3503802.0,3770726.0,624335.0,4.3,5.1,275147.0,2871244.0,57921.0,11772.0,510651.0,43991.0
2014,1,23,0,3458301.0,3788390.0,691446.0,6.2,5.2,230267.0,2866677.0,116283.0,12085.0,518992.0,44086.0
2014,1,24,0,3399587.0,3751648.0,651873.0,6.2,5.2,228306.0,2871469.0,81391.0,9212.0,516349.0,44921.0
2014,1,25,0,3089166.0,3549251.0,611029.0,6.2,5.2,119170.0,2819052.0,127475.0,12769.0,425444.0,45341.0
2014,1,26,0,2905895.0,3478521.0,648148.0,7.8,5.3,113169.0,2717204.0,217428.0,11035.0,374775.0,44910.0
2014,1,27,0,3359586.0,3788587.0,778892.0,5.6,5.3,177310.0,2832385.0,215920.0,15647.0,504165.0,43160.0
2014,1,28,0,3514241.0,3837097.0,738017.0,4.8,5.4,232493.0,2866587.0,168502.0,13450.0,513123.0,42942.0
2014,1,29,0,3523777.0,3799394.0,681451.0,4.6,5.4,266067.0,2851876.0,102750.0,9753.0,525172.0,43776.0
2014,1,30,0,3468351.0,3696993.0,585734.0,4.8,5.5,271516.0,2839743.0,32331.0,9251.0,500508.0,43644.0
2014,1,31,0,3494028.0,3762877.0,675355.0,4.6,5.5,232158.0,2855364.0,109546.0,15949.0,505402.0,44458.0
2014,2,1,0,3152014.0,3543739.0,694255.0,6.3,5.6,121079.0,2728405.0,212355.0,8431.0,427524.0,45945.0
2014,2,2,0,3015483.0,3377523.0,589005.0,5.1,5.6,116428.0,2672090.0,107403.0,17456.0,418711.0,45435.0
2014,2,3,0,3372126.0,3631925.0,707423.0,4.8,5.7,213627.0,2710875.0,137059.0,19615.0,506064.0,44685.0
2014,2,4,0,3377437.0,3707238.0,755528.0,6.5,5.8,222003.0,2729707.0,190795.0,21572.0,497650.0,45511.0
2014,2,5,0,3434325.0,3771271.0,859392.0,7.4,5.8,248801.0,2663078.0,297133.0,10596.0,507348.0,44315.0
2014,2,6,0,3385592.0,3682325.0,792922.0,8.1,5.9,230933.0,2658470.0,261091.0,19389.0,467430.0,45012.0
2014,2,7,0,3223505.0,3687033.0,833499.0,9.1,5.9,195492.0,2658042.0,265290.0,17468.0,505803.0,44938.0
2014,2,8,0,3039842.0,3520976.0,814117.0,7.1,6.0,118465.0,2588394.0,295815.0,8611.0,463017.0,46674.0
2014,2,9,0,2944243.0,3319785.0,753866.0,6.4,6.0,117785.0,2448134.0,251961.0,18617.0,437137.0,46151.0
2014,2,10,0,3259990.0,3536188.0,699542.0,6.6,6.1,228467.0,2608179.0,121957.0,9098.0,523568.0,44919.0
2014,2,11,0,3389937.0,3615406.0,783102.0,5.9,6.1,217164.0,2615140.0,176328.0,17434.0,543915.0,45425.0
2014,2,12,0,3400708.0,3677950.0,786957.0,6.6,6.2,218136.0,2672857.0,214464.0,26425.0,500530.0,45538.0
2014,2,13,0,3376569.0,3735084.0,840662.0,7.2,6.2,208009.0,2686413.0,221623.0,13564.0,559665.0,45810.0
2014,2,14,0,3322253.0,3657773.0,853285.0,8.3,6.3,226396.0,2578092.0,221218.0,13572.0,572342.0,46153.0
2014,2,15,0,2887021.0,3336001.0,780510.0,9.6,6.4,144365.0,2411126.0,246456.0,9988.0,477662.0,46404.0
2014,2,16,0,2780194.0,3266584.0,643044.0,7.3,6.4,133906.0,2489634.0,114546.0,16207.0,465934.0,46357.0
2014,2,17,0,3125858.0,3515978.0,703003.0,7.0,6.5,182107.0,2630868.0,98852.0,33246.0,526180.0,44725.0
2014,2,18,0,3239622.0,3539889.0,676761.0,7.5,6.5,218886.0,2644242.0,80383.0,14465.0,536532.0,45381.0
2014,2,19,0,3182553.0,3535188.0,682395.0,8.8,6.6,211442.0,2641351.0,81057.0,17559.0,537971.0,45808.0
2014,2,20,0,3124818.0,3529181.0,735850.0,9.5,6.7,164250.0,2629081.0,169963.0,19695.0,500138.0,46054.0
2014,2,21,0,3131714.0,3541577.0,768058.0,7.5,6.7,145044.0,2628475.0,169192.0,19356.0,533648.0,45862.0
2014,2,22,0,2913663.0,3290052.0,643849.0,7.1,6.8,135873.0,2510330.0,107972.0,25518.0,463768.0,46591.0
2014,2,23,0,2674148.0,3140064.0,612545.0,8.3,6.8,130569.0,2396950.0,120110.0,34662.0,411907.0,45866.0
2014,2,24,0,2987014.0,3394527.0,744123.0,9.3,6.9,144580.0,2505824.0,188190.0,35424.0,475989.0,44520.0
2014,2,25,0,3103588.0,3451993.0,756282.0,8.6,7.0,171018.0,2524693.0,207164.0,14316.0,489672.0,45130.0
2014,2,26,0,3144592.0,3440014.0,643367.0,6.8,7.0,241944.0,2554703.0,65440.0,19135.0,513373.0,45419.0
2014,2,27,0,3281715.0,3575221.0,767518.0,6.5,7.1,223942.0,2583761.0,175116.0,16902.0,530346.0,45154.0
2014,2,28,0,3285675.0,3604448.0,786046.0,6.2,7.2,246546.0,2571856.0,165496.0,14223.0,561103.0,45224.0
2014,3,1,0,2998616.0,3230559.0,661611.0,5.8,7.2,206985.0,2361963.0,63017.0,23848.0,531005.0,43741.0
2014,3,2,0,2846341.0,3134024.0,631920.0,6.0,7.3,165338.0,2336766.0,116588.0,31620.0,440700.0,43012.0
2014,3,3,0,3205808.0,3475246.0,781830.0,6.2,7.4,263123.0,2430293.0,187135.0,17453.0,534967.0,42275.0
2014,3,4,0,3223971.0,3398845.0,633111.0,6.8,7.5,287114.0,2478620.0,67365.0,24917.0,498671.0,42158.0
2014,3,5,0,3111043.0,3364248.0,607644.0,7.6,7.5,278118.0,2478486.0,39687.0,37093.0,488669.0,42195.0
2014,3,6,0,3088087.0,3358892.0,623020.0,8.0,7.6,238431.0,2497441.0,51059.0,41673.0,487220.0,43068.0
2014,3,7,0,3009632.0,3322371.0,636802.0,8.4,7.7,200699.0,2484870.0,39895.0,40611.0,512056.0,44240.0
2014,3,8,0,2615905.0,3064429.0,603647.0,10.4,7.8,137302.0,2323480.0,120771.0,43597.0,394171.0,45108.0
2014,3,9,0,2376974.0,2790044.0,540053.0,11.8,7.8,124696.0,2125295.0,112922.0,44342.0,337724.0,45065.0
2014,3,10,0,2725078.0,3172271.0,583175.0,11.0,7.9,200826.0,2388270.0,67509.0,41831.0,430186.0,43649.0
2014,3,11,0,2802103.0,3246539.0,659915.0,10.1,8.0,186204.0,2400420.0,127367.0,35437.0,453246.0,43865.0
2014,3,12,0,2801390.0,3231307.0,621693.0,10.3,8.1,196658.0,2412956.0,54960.0,40302.0,481505.0,44926.0
2014,3,13,0,2790411.0,3190499.0,584667.0,10.3,8.2,192859.0,2412973.0,10128.0,41688.0,487656.0,45195.0
2014,3,14,0,2731296.0,3156958.0,587062.0,10.6,8.2,158566.0,2411330.0,23350.0,41029.0,477699.0,44984.0
2014,3,15,0,2500604.0,2975016.0,550998.0,10.0,8.3,111666.0,2312352.0,104748.0,24844.0,376344.0,45062.0
2014,3,16,0,2315631.0,2767312.0,504447.0,11.3,8.4,105697.0,2157168.0,104780.0,39385.0,314124.0,46158.0
2014,3,17,0,2661695.0,3121925.0,543771.0,10.4,8.5,176839.0,2401315.0,28217.0,40377.0,429496.0,45681.0
2014,3,18,0,2776624.0,3173207.0,595144.0,10.5,8.6,178227.0,2399836.0,81900.0,24411.0,443366.0,45467.0
2014,3,19,0,2729140.0,3154772.0,610427.0,11.3,8.7,158820.0,2385525.0,71994.0,41216.0,451347.0,45870.0
2014,3,20,0,2684394.0,3190925.0,698802.0,12.1,8.8,123108.0,2369015.0,154153.0,42005.0,457314.0,45330.0
2014,3,21,0,2650603.0,3127811.0,677028.0,11.5,8.9,115141.0,2335642.0,153415.0,23032.0,454563.0,46018.0
2014,3,22,0,2531458.0,2953668.0,679901.0,8.9,9.0,107588.0,2166179.0,164041.0,15373.0,454737.0,45750.0
2014,3,23,0,2547894.0,2905439.0,630683.0,6.5,9.1,114160.0,2160596.0,121480.0,32681.0,431778.0,44744.0
2014,3,24,0,2929562.0,3078829.0,616335.0,6.5,9.2,246394.0,2216100.0,47053.0,31855.0,494315.0,43112.0
2014,3,25,0,3001501.0,3096972.0,612984.0,6.9,9.3,280515.0,2203473.0,71587.0,24454.0,474494.0,42449.0
2014,3,26,0,2987356.0,3116814.0,607981.0,7.1,9.4,302142.0,2206691.0,70974.0,29757.0,464686.0,42564.0
2014,3,27,0,2995623.0,3129415.0,574601.0,6.8,9.5,334316.0,2220498.0,23904.0,36411.0,471580.0,42706.0
2014,3,28,0,2898780.0,3055464.0,598814.0,9.3,9.7,244152.0,2212498.0,54445.0,41780.0,457129.0,45460.0
2014,3,29,0,2482025.0,2828672.0,604934.0,12.5,9.8,116128.0,2107610.0,129899.0,35816.0,392738.0,46481.0
2014,3,30,0,2266744.0,2656721.0,495105.0,13.4,9.9,106219.0,2055397.0,80122.0,23624.0,345482.0,45877.0
2014,3,31,0,2560120.0,2916303.0,537573.0,13.1,10.0,191981.0,2186749.0,44064.0,37094.0,412234.0,44181.0
2014,4,1,1,2557306.0,2890612.0,538485.0,13.7,10.1,156320.0,2195807.0,53484.0,38716.0,408236.0,38049.0
2014,4,2,1,2531513.0,2941073.0,581144.0,14.6,10.2,172519.0,2187410.0,101025.0,30698.0,411701.0,37720.0
2014,4,3,1,2576560.0,2927939.0,560326.0,14.0,10.3,201332.0,2166281.0,92019.0,11652.0,417992.0,38663.0
2014,4,4,1,2575985.0,2912435.0,537932.0,12.7,10.5,172698.0,2201805.0,55922.0,22440.0,420651.0,38919.0
2014,4,5,1,2292860.0,2718326.0,476934.0,13.0,10.6,76808.0,2164584.0,60202.0,35067.0,342534.0,39131.0
2014,4,6,1,2091837.0,2618168.0,468995.0,14.8,10.7,56527.0,2092646.0,68218.0,38339.0,324985.0,37453.0
2014,4,7,1,2406492.0,2832391.0,576597.0,15.6,10.8,106105.0,2149689.0,110650.0,41545.0,388687.0,35715.0
2014,4,8,1,2509279.0,2889838.0,615688.0,11.7,11.0,127148.0,2147002.0,155903.0,32238.0,393040.0,34507.0
2014,4,9,1,2560958.0,2850679.0,533693.0,11.2,11.1,133212.0,2183774.0,32873.0,52575.0,414210.0,34035.0
2014,4,10,1,2522183.0,2863368.0,531633.0,12.7,11.2,133440.0,2198295.0,27540.0,52505.0,416097.0,35491.0
2014,4,11,1,2459220.0,2862680.0,545263.0,13.1,11.3,118184.0,2199233.0,56459.0,41398.0,411249.0,36157.0
2014,4,12,1,2191334.0,2639181.0,500786.0,13.0,11.5,39330.0,2099065.0,41518.0,44151.0,378089.0,37028.0
2014,4,13,1,2059977.0,2417351.0,477713.0,12.9,11.6,36689.0,1902949.0,48984.0,44054.0,348275.0,36400.0
2014,4,14,1,2429783.0,2701379.0,567254.0,12.6,11.7,71270.0,2062855.0,81076.0,51537.0,400035.0,34606.0
2014,4,15,1,2519808.0,2819650.0,599457.0,11.2,11.9,122030.0,2098163.0,113386.0,54847.0,397155.0,34069.0
2014,4,16,1,2549023.0,2842065.0,583913.0,11.2,12.0,136583.0,2121569.0,97349.0,54639.0,397997.0,33928.0
2014,4,17,1,2523797.0,2827377.0,551431.0,12.5,12.1,119092.0,2156854.0,51998.0,54653.0,410058.0,34722.0
2014,4,18,1,2471728.0,2763020.0,587833.0,11.9,12.3,39570.0,2135617.0,101881.0,35903.0,415097.0,34952.0
2014,4,19,1,2297079.0,2492417.0,555421.0,9.8,12.4,50377.0,1886619.0,99514.0,42886.0,376881.0,36140.0
2014,4,20,1,2157146.0,2331096.0,428323.0,10.7,12.5,40620.0,1862153.0,48516.0,22708.0,320765.0,36334.0
2014,4,21,1,2158378.0,2411075.0,377444.0,11.8,12.7,38456.0,1995175.0,20872.0,28896.0,293146.0,34530.0
2014,4,22,1,2478297.0,2648428.0,466705.0,12.9,12.8,113424.0,2068299.0,21968.0,30639.0,380608.0,33490.0
2014,4,23,1,2487670.0,2623441.0,499158.0,13.8,12.9,125552.0,1998731.0,19407.0,44023.0,400960.0,34768.0
2014,4,24,1,2460902.0,2615819.0,490539.0,14.2,13.1,131736.0,1993544.0,26081.0,37805.0,389580.0,37073.0
2014,4,25,1,2449369.0,2603319.0,535061.0,13.1,13.2,78909.0,1989349.0,94196.0,29585.0,373869.0,37411.0
2014,4,26,1,2226451.0,2528455.0,511641.0,11.8,13.3,40543.0,1976271.0,114961.0,33829.0,324173.0,38678.0
2014,4,27,1,2140893.0,2534864.0,556940.0,11.2,13.4,38018.0,1939906.0,156865.0,36361.0,323910.0,39804.0
2014,4,28,1,2486785.0,2689544.0,540886.0,11.6,13.6,110534.0,2038124.0,64327.0,34745.0,403193.0,38621.0
2014,4,29,1,2537400.0,2747328.0,540889.0,11.9,13.7,127451.0,2078988.0,41191.0,32708.0,428211.0,38779.0
2014,4,30,1,2485777.0,2723935.0,566706.0,12.6,13.8,79158.0,2078071.0,51010.0,37557.0,438246.0,39893.0
2014,5,1,1,2065324.0,2579169.0,498942.0,12.8,14.0,37141.0,2043086.0,65349.0,32888.0,359400.0,41305.0
2014,5,2,1,2301728.0,2724813.0,609434.0,12.4,14.1,35074.0,2080305.0,123470.0,28338.0,417940.0,39686.0
2014,5,3,1,2204712.0,2667938.0,614356.0,11.2,14.2,35095.0,2018487.0,125546.0,42575.0,406718.0,39517.0
2014,5,4,1,2075139.0,2471977.0,512104.0,11.6,14.3,35015.0,1924858.0,58681.0,58898.0,354479.0,40046.0
2014,5,5,1,2355530.0,2788550.0,589349.0,14.5,14.5,85698.0,2113503.0,56106.0,57707.0,436512.0,39024.0
2014,5,6,1,2375925.0,2780195.0,643127.0,15.2,14.6,68312.0,2068756.0,122910.0,30941.0,449724.0,39552.0
2014,5,7,1,2379506.0,2807864.0,658544.0,14.4,14.7,64405.0,2084915.0,136805.0,36420.0,445748.0,39571.0
2014,5,8,1,2089286.0,2716323.0,603423.0,14.2,14.8,38198.0,2074702.0,152582.0,41176.0,368853.0,40812.0
2014,5,9,1,2204983.0,2800342.0,658473.0,15.8,14.9,36726.0,2105143.0,181854.0,40470.0,395484.0,40665.0
2014,5,10,1,2078544.0,2657802.0,636977.0,14.9,15.1,36207.0,1984618.0,185351.0,34833.0,376229.0,40564.0
2014,5,11,1,1991680.0,2354048.0,641492.0,13.0,15.2,36091.0,1676465.0,248829.0,39734.0,313337.0,39592.0
2014,5,12,1,2399618.0,2793245.0,615984.0,11.5,15.3,60019.0,2117242.0,127219.0,38577.0,412309.0,37879.0
2014,5,13,1,2485461.0,2890437.0,600753.0,11.1,15.4,131832.0,2157852.0,91773.0,46417.0,424447.0,38116.0
2014,5,14,1,2468840.0,2822028.0,554367.0,12.4,15.6,96111.0,2171550.0,65104.0,51087.0,400531.0,37645.0
2014,5,15,1,2437659.0,2846229.0,615981.0,12.8,15.7,120362.0,2109886.0,108081.0,58497.0,410767.0,38636.0
2014,5,16,1,2390566.0,2838014.0,636445.0,13.7,15.8,50157.0,2151412.0,127998.0,60879.0,407992.0,39576.0
2014,5,17,1,2073242.0,2611302.0,508055.0,15.6,15.9,35831.0,2067416.0,71789.0,59888.0,335554.0,40824.0
2014,5,18,1,1896431.0,2438453.0,412093.0,16.9,16.0,35170.0,1991190.0,29375.0,57850.0,284750.0,40118.0
2014,5,19,1,2242249.0,2777208.0,580208.0,17.6,16.1,92606.0,2104394.0,105618.0,42662.0,393650.0,38278.0
2014,5,20,1,2303937.0,2823424.0,588821.0,16.4,16.2,144847.0,2089756.0,109114.0,35916.0,405517.0,38274.0
2014,5,21,1,2339941.0,2777096.0,561810.0,16.3,16.3,138180.0,2077106.0,101837.0,28944.0,393083.0,37946.0
2014,5,22,1,2326936.0,2780212.0,608121.0,15.6,16.4,79726.0,2092365.0,157278.0,35716.0,376320.0,38807.0
2014,5,23,1,2312648.0,2847797.0,612186.0,13.8,16.6,100859.0,2134752.0,82781.0,40398.0,449123.0,39884.0
2014,5,24,1,2062644.0,2620340.0,572143.0,13.2,16.7,56566.0,1991631.0,102996.0,48630.0,380598.0,39919.0
2014,5,25,1,1924349.0,2392655.0,445223.0,14.2,16.8,36114.0,1911318.0,29544.0,38585.0,336111.0,40983.0
2014,5,26,1,2300952.0,2637282.0,564392.0,14.0,16.9,92716.0,1980174.0,38307.0,30498.0,455693.0,39894.0
2014,5,27,1,2378209.0,2760882.0,633538.0,13.6,17.0,116697.0,2010647.0,76305.0,39434.0,478046.0,39753.0
2014,5,28,1,2372764.0,2752885.0,620908.0,13.8,17.1,98536.0,2033441.0,34418.0,43627.0,502921.0,39942.0
2014,5,29,1,2025288.0,2567688.0,488346.0,15.0,17.2,35942.0,2043400.0,32785.0,41729.0,372557.0,41275.0
2014,5,30,1,2126326.0,2620462.0,527497.0,15.9,17.3,47989.0,2044976.0,39072.0,44205.0,403958.0,40262.0
2014,5,31,1,1978614.0,2438066.0,491527.0,16.0,17.4,35182.0,1911357.0,66766.0,49251.0,335731.0,39779.0
2014,6,1,1,1862196.0,2339977.0,428173.0,15.7,17.5,32827.0,1878977.0,46387.0,50074.0,293736.0,37976.0
2014,6,2,1,2225474.0,2658226.0,504847.0,16.3,17.6,53968.0,2099411.0,28143.0,45814.0,394250.0,36640.0
2014,6,3,1,2290854.0,2742744.0,508372.0,16.6,17.7,68679.0,2165693.0,24520.0,42757.0,404877.0,36218.0
2014,6,4,1,2329161.0,2834253.0,550537.0,14.7,17.8,69796.0,2213920.0,112722.0,31235.0,369336.0,37244.0
2014,6,5,1,2315817.0,2763123.0,512966.0,15.3,17.9,34907.0,2215250.0,57594.0,60092.0,357477.0,37803.0
2014,6,6,1,2285691.0,2803759.0,567636.0,20.1,18.0,33291.0,2202832.0,85674.0,54426.0,390252.0,37284.0
2014,6,7,1,2001348.0,2515672.0,505326.0,21.7,18.1,33057.0,1977289.0,73983.0,54123.0,340622.0,36598.0
2014,6,8,1,1834384.0,2283423.0,436322.0,22.3,18.2,32664.0,1814437.0,44633.0,57014.0,298322.0,36353.0
2014,6,9,1,1926068.0,2435069.0,434870.0,22.3,18.3,32578.0,1967621.0,52429.0,49311.0,298555.0,34575.0
2014,6,10,1,2268779.0,2707020.0,521900.0,20.6,18.4,99714.0,2085406.0,38872.0,47426.0,401362.0,34240.0
2014,6,11,1,2295714.0,2764460.0,534779.0,21.1,18.5,112905.0,2116776.0,35728.0,53892.0,410588.0,34571.0
2014,6,12,1,2321636.0,2773987.0,521913.0,22.0,18.6,107740.0,2144334.0,58514.0,55783.0,373093.0,34523.0
2014,6,13,1,2299440.0,2715667.0,536189.0,21.7,18.7,43809.0,2135669.0,69040.0,55434.0,376211.0,35504.0
2014,6,14,1,1991019.0,2518296.0,534825.0,19.5,18.8,48977.0,1934494.0,124745.0,52013.0,323319.0,34748.0
2014,6,15,1,1824843.0,2327539.0,497059.0,17.3,18.9,34423.0,1796057.0,147672.0,44498.0,270482.0,34407.0
2014,6,16,1,2200745.0,2710451.0,552552.0,17.6,19.0,47257.0,2110642.0,130775.0,51868.0,335987.0,33922.0
2014,6,17,1,2272573.0,2782151.0,516327.0,16.9,19.1,92199.0,2173625.0,121055.0,46839.0,315008.0,33425.0
2014,6,18,1,2275730.0,2756735.0,506808.0,17.4,19.1,86899.0,2163028.0,95033.0,46020.0,331349.0,34406.0
2014,6,19,1,2290001.0,2656278.0,448585.0,18.6,19.2,52224.0,2155469.0,41971.0,58581.0,312492.0,35541.0
2014,6,20,1,2272359.0,2681176.0,471375.0,19.3,19.3,31284.0,2178517.0,47908.0,58913.0,329156.0,35398.0
2014,6,21,1,2008318.0,2487554.0,421201.0,20.1,19.4,29288.0,2037065.0,49301.0,59082.0,277456.0,35362.0
2014,6,22,1,1867743.0,2234011.0,387577.0,21.4,19.5,28898.0,1817536.0,54213.0,53270.0,245240.0,34854.0
2014,6,23,1,2246118.0,2572998.0,459338.0,20.4,19.6,103121.0,2010539.0,63490.0,43034.0,319504.0,33310.0
2014,6,24,1,2313864.0,2705417.0,458225.0,20.6,19.7,133055.0,2114137.0,40963.0,51249.0,333084.0,32929.0
2014,6,25,1,2306641.0,2743306.0,481303.0,19.5,19.8,127639.0,2134364.0,60908.0,49501.0,337648.0,33246.0
2014,6,26,1,2308729.0,2626608.0,444152.0,19.3,19.8,120339.0,2062117.0,39480.0,48084.0,322484.0,34104.0
2014,6,27,1,2283100.0,2674600.0,460315.0,19.4,19.9,133464.0,2080821.0,43633.0,52169.0,329291.0,35222.0
2014,6,28,1,2012005.0,2528005.0,407530.0,18.2,20.0,33479.0,2086996.0,32838.0,37486.0,300855.0,36351.0
2014,6,29,1,1848101.0,2398022.0,436006.0,16.5,20.1,30573.0,1931443.0,72151.0,39996.0,286056.0,37803.0
2014,6,30,1,2195259.0,2658713.0,478999.0,17.1,20.1,61767.0,2117947.0,26107.0,49698.0,365641.0,37553.0
2014,7,1,2,2280703.0,2711932.0,498829.0,18.9,20.2,85396.0,2127707.0,49083.0,45083.0,367763.0,36900.0
2014,7,2,2,2293158.0,2738321.0,479243.0,19.9,20.3,101676.0,2157402.0,47354.0,48882.0,346029.0,36978.0
2014,7,3,2,2328325.0,2747194.0,448549.0,22.1,20.4,79907.0,2218738.0,15938.0,52278.0,342327.0,38006.0
2014,7,4,2,2294415.0,2784198.0,487457.0,21.1,20.4,78221.0,2218520.0,59521.0,31850.0,357299.0,38787.0
2014,7,5,2,2011442.0,2613590.0,532882.0,20.1,20.5,35069.0,2045639.0,147408.0,40133.0,306278.0,39063.0
2014,7,6,2,1863233.0,2397777.0,456045.0,19.1,20.6,33855.0,1907877.0,95268.0,37455.0,284304.0,39018.0
2014,7,7,2,2204492.0,2694568.0,508532.0,16.9,20.6,40216.0,2145820.0,27374.0,32809.0,410184.0,38165.0
2014,7,8,2,2279909.0,2865361.0,594752.0,16.5,20.7,45373.0,2225236.0,61312.0,41982.0,452933.0,38525.0
2014,7,9,2,2302118.0,2861831.0,649789.0,15.7,20.7,47211.0,2164831.0,125252.0,40544.0,445474.0,38519.0
2014,7,10,2,2328437.0,2870768.0,676247.0,16.1,20.8,38882.0,2155639.0,146790.0,33904.0,456398.0,39155.0
2014,7,11,2,2296494.0,2839464.0,606079.0,17.4,20.9,40956.0,2192429.0,65906.0,39166.0,461901.0,39106.0
2014,7,12,2,2009272.0,2580818.0,536840.0,18.1,20.9,36984.0,2006994.0,41601.0,37622.0,416275.0,41342.0
2014,7,13,2,1854748.0,2469855.0,533532.0,18.3,20.9,36519.0,1899804.0,83977.0,33229.0,375276.0,41050.0
