,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Production (MW),Energies renouvelables (MW),Année,Mois,Jour,TMin (°C),TMax (°C),TMoy (°C)
27507,93,183997.0,2900.0,0.0,1895.0,12980.0,51613.0,4269.0,73657.0,70757.0,2020,10,11,9.92,16.8,13.36
27508,93,199251.0,47397.0,0.0,1883.0,13467.0,57992.0,4083.0,124822.0,77425.0,2020,10,12,8.57,17.02,12.79
27509,93,205059.0,52697.0,0.0,519.0,11652.0,62280.0,4272.0,131420.0,78723.0,2020,10,13,6.47,17.4,11.93
27510,93,210529.0,49299.0,0.0,261.0,10933.0,52164.0,3978.0,116635.0,67336.0,2020,10,14,6.33,17.05,11.69
27511,93,216986.0,39413.0,0.0,1421.0,11592.0,44489.0,4403.0,101318.0,61905.0,2020,10,15,6.88,14.48,10.68
27512,93,219865.0,40623.0,0.0,1157.0,11398.0,43238.0,4501.0,100917.0,60294.0,2020,10,16,8.25,16.82,12.53
27513,93,206667.0,35502.0,0.0,458.0,12415.0,42173.0,3865.0,94413.0,58911.0,2020,10,17,6.42,17.93,12.17
27514,93,201568.0,23468.0,0.0,507.0,12342.0,52191.0,4418.0,92926.0,69458.0,2020,10,18,5.88,17.9,11.89
27515,93,216593.0,26585.0,0.0,415.0,10446.0,57852.0,4398.0,99696.0,73111.0,2020,10,19,5.37,18.72,12.04
27516,93,216619.0,28433.0,0.0,1183.0,8160.0,41264.0,4101.0,83141.0,54708.0,2020,10,20,9.02,19.13,14.07
27517,93,210555.0,18489.0,0.0,1603.0,8670.0,39033.0,4407.0,72202.0,53713.0,2020,10,21,11.03,22.53,16.78
27518,93,206144.0,32384.0,0.0,1290.0,2981.0,44561.0,4634.0,85850.0,53466.0,2020,10,22,14.77,19.17,16.97
27519,93,205213.0,37309.0,0.0,1069.0,2089.0,49398.0,4599.0,94464.0,57155.0,2020,10,23,14.57,17.5,16.03
27520,93,193881.0,3169.0,0.0,221.0,10510.0,49321.0,4445.0,67666.0,64497.0,2020,10,24,9.98,19.4,14.69
27521,93,193856.0,2416.0,0.0,729.0,5188.0,42404.0,4798.0,55535.0,53119.0,2020,10,25,7.87,19.07,13.47
27522,93,209799.0,26160.0,0.0,540.0,4723.0,52789.0,4471.0,88683.0,62523.0,2020,10,26,10.9,14.98,12.94
27523,93,217222.0,26728.0,0.0,442.0,10936.0,48794.0,4855.0,91755.0,65027.0,2020,10,27,6.82,16.42,11.62
27524,93,214524.0,12563.0,0.0,62.0,9965.0,54389.0,4898.0,81877.0,69314.0,2020,10,28,6.47,18.73,12.6
27525,93,209515.0,28501.0,0.0,638.0,8605.0,54148.0,4762.0,96654.0,68153.0,2020,10,29,9.87,19.8,14.83
27526,93,205857.0,24646.0,0.0,416.0,10323.0,57722.0,4809.0,97916.0,73270.0,2020,10,30,9.67,20.8,15.23
27527,93,197481.0,6560.0,0.0,5.0,9152.0,48633.0,4822.0,69172.0,62612.0,2020,10,31,8.37,19.77,14.07
27528,93,194049.0,6564.0,0.0,3.0,7237.0,40537.0,4839.0,59180.0,52616.0,2020,11,01,10.37,18.45,14.41
27529,93,206305.0,25277.0,0.0,36.0,7253.0,40716.0,4978.0,78260.0,52983.0,2020,11,02,8.58,19.05,13.82
27530,93,204301.0,60159.0,0.0,537.0,2998.0,57430.0,5232.0,126356.0,66197.0,2020,11,03,12.2,17.85,15.02
27531,93,205731.0,72572.0,0.0,1096.0,6397.0,63730.0,5317.0,149112.0,76540.0,2020,11,04,9.22,17.53,13.38
27532,93,205640.0,65492.0,0.0,360.0,9851.0,64456.0,5056.0,145215.0,79723.0,2020,11,05,8.32,19.45,13.88
27533,93,206969.0,71209.0,0.0,270.0,8823.0,57033.0,4459.0,141794.0,70585.0,2020,11,06,7.57,20.0,13.78
27534,93,197104.0,33579.0,0.0,992.0,5414.0,20073.0,4286.0,64344.0,30765.0,2020,11,07,10.07,19.85,14.96
27535,93,191409.0,34971.0,0.0,558.0,3804.0,28196.0,4705.0,72234.0,37263.0,2020,11,08,12.53,17.63,15.08
27536,93,200614.0,64775.0,0.0,174.0,7120.0,55497.0,4592.0,132158.0,67383.0,2020,11,09,10.13,19.48,14.81
27537,93,203100.0,86380.0,0.0,130.0,8553.0,61508.0,4506.0,161077.0,74697.0,2020,11,10,8.45,18.85,13.65
27538,93,197662.0,62281.0,0.0,112.0,8759.0,56737.0,5173.0,133062.0,70781.0,2020,11,11,7.22,18.13,12.68
27539,93,205991.0,62601.0,0.0,64.0,6928.0,52102.0,4758.0,126453.0,63852.0,2020,11,12,9.02,18.5,13.76
27540,93,208902.0,54040.0,0.0,189.0,5993.0,52115.0,4600.0,116937.0,62897.0,2020,11,13,7.98,17.2,12.59
27541,93,198253.0,23172.0,0.0,775.0,7438.0,23531.0,4309.0,59225.0,36053.0,2020,11,14,8.85,18.35,13.6
27542,93,199697.0,8681.0,0.0,1270.0,1840.0,19453.0,4467.0,35711.0,27030.0,2020,11,15,9.17,15.47,12.32
27543,93,209662.0,53789.0,0.0,1905.0,7699.0,36857.0,3694.0,103944.0,50155.0,2020,11,16,10.95,16.32,13.63
27544,93,217515.0,67434.0,0.0,822.0,8568.0,49321.0,3722.0,129867.0,62433.0,2020,11,17,6.6,17.35,11.98
27545,93,218652.0,53465.0,0.0,97.0,8798.0,45083.0,3820.0,111263.0,57798.0,2020,11,18,4.75,18.9,11.82
27546,93,222328.0,42160.0,0.0,2052.0,8455.0,43027.0,3944.0,99638.0,57478.0,2020,11,19,4.67,19.68,12.18
27547,93,229580.0,68685.0,0.0,3078.0,8947.0,46287.0,3700.0,130697.0,62012.0,2020,11,20,7.87,15.0,11.43
27548,93,233087.0,61710.0,0.0,631.0,7229.0,31440.0,3415.0,104425.0,42715.0,2020,11,21,2.53,12.77,7.65
27549,93,233943.0,69925.0,0.0,123.0,8699.0,35318.0,3311.0,117376.0,47451.0,2020,11,22,0.87,13.87,7.37
27550,93,250857.0,90418.0,0.0,176.0,8276.0,56182.0,3351.0,158403.0,67985.0,2020,11,23,1.7,13.52,7.61
27551,93,257077.0,86085.0,0.0,720.0,7479.0,49276.0,3940.0,147500.0,61415.0,2020,11,24,1.8,14.42,8.11
27552,93,257974.0,86463.0,0.0,1729.0,6541.0,49608.0,3938.0,148279.0,61816.0,2020,11,25,2.53,14.23,8.38
27553,93,245724.0,66394.0,0.0,1998.0,7368.0,55437.0,4433.0,135630.0,69236.0,2020,11,26,6.72,15.92,11.32
27554,93,243117.0,91285.0,0.0,1438.0,4569.0,56856.0,4939.0,159087.0,67802.0,2020,11,27,6.05,15.73,10.89
27555,93,227006.0,80958.0,0.0,1756.0,2607.0,27747.0,5121.0,118189.0,37231.0,2020,11,28,9.12,16.0,12.56
27556,93,224231.0,86212.0,0.0,552.0,7930.0,43027.0,4800.0,142521.0,56309.0,2020,11,29,5.18,15.35,10.27
27557,93,251398.0,92708.0,0.0,781.0,6490.0,68399.0,4476.0,172854.0,80146.0,2020,11,30,2.95,12.77,7.86
27558,93,268156.0,91645.0,0.0,852.0,3919.0,65700.0,4298.0,166414.0,74769.0,2020,12,01,2.67,11.45,7.06
27559,93,272702.0,93192.0,0.0,1939.0,5653.0,77302.0,5041.0,183127.0,89935.0,2020,12,02,4.05,9.72,6.88
27560,93,280630.0,91053.0,0.0,639.0,7724.0,63289.0,5179.0,167884.0,76831.0,2020,12,03,1.78,11.37,6.58
27561,93,272259.0,57614.0,0.0,681.0,2162.0,46079.0,5372.0,111908.0,54294.0,2020,12,04,4.35,10.55,7.45
27562,93,279334.0,68642.0,0.0,115.0,1165.0,41104.0,5455.0,116481.0,47839.0,2020,12,05,1.3,6.08,3.69
27563,93,275834.0,73069.0,0.0,720.0,6129.0,34019.0,5423.0,119360.0,46291.0,2020,12,06,0.68,8.22,4.45
27564,93,290420.0,86687.0,0.0,573.0,5838.0,63444.0,5214.0,161756.0,75069.0,2020,12,07,1.08,8.87,4.97
27565,93,271802.0,86926.0,0.0,352.0,2698.0,74989.0,4942.0,169907.0,82981.0,2020,12,08,4.1,9.02,6.56
27566,93,286402.0,88916.0,0.0,1786.0,7492.0,79622.0,5051.0,182867.0,93951.0,2020,12,09,2.65,9.15,5.9
27567,93,297219.0,55965.0,0.0,229.0,2486.0,79903.0,5021.0,143604.0,87639.0,2020,12,10,0.17,6.63,3.4
27568,93,288013.0,78639.0,0.0,229.0,913.0,47169.0,5113.0,132063.0,53424.0,2020,12,11,-0.4,6.33,2.97
27569,93,244079.0,77105.0,0.0,586.0,5657.0,27217.0,5116.0,115681.0,38576.0,2020,12,12,4.17,11.1,7.63
27570,93,228390.0,69113.0,0.0,769.0,7456.0,27328.0,5064.0,109730.0,40617.0,2020,12,13,4.5,12.08,8.29
27571,93,280457.0,72089.0,0.0,408.0,4209.0,37721.0,4782.0,119209.0,47120.0,2020,12,14,1.63,12.65,7.14
27572,93,267652.0,73421.0,0.0,1371.0,2037.0,51369.0,4359.0,132557.0,59136.0,2020,12,15,8.15,12.23,10.19
27573,93,258794.0,65916.0,0.0,776.0,4664.0,57056.0,4896.0,133308.0,67392.0,2020,12,16,7.97,14.68,11.32
27574,93,254969.0,40719.0,0.0,277.0,1569.0,60042.0,5539.0,108146.0,67427.0,2020,12,17,8.37,13.17,10.77
27575,93,244619.0,69046.0,0.0,597.0,2915.0,44039.0,5577.0,122174.0,53128.0,2020,12,18,9.03,14.52,11.78
27576,93,239702.0,34668.0,0.0,754.0,1849.0,44984.0,5649.0,87904.0,53236.0,2020,12,19,8.58,13.3,10.94
27577,93,236104.0,46965.0,0.0,208.0,1213.0,42331.0,5584.0,96301.0,49336.0,2020,12,20,8.63,12.08,10.36
27578,93,249104.0,46890.0,0.0,2.0,4576.0,48787.0,5432.0,105687.0,58797.0,2020,12,21,4.92,12.97,8.94
27579,93,248583.0,24841.0,0.0,3.0,5225.0,46694.0,5522.0,82285.0,57444.0,2020,12,22,5.88,13.22,9.55
27580,93,248538.0,6369.0,0.0,523.0,1530.0,44764.0,5561.0,58747.0,52378.0,2020,12,23,6.22,13.5,9.86
27581,93,241018.0,6117.0,0.0,460.0,4432.0,43112.0,5437.0,59558.0,53441.0,2020,12,24,7.98,12.87,10.42
27582,93,248316.0,6215.0,0.0,2059.0,6645.0,35379.0,5492.0,55790.0,49575.0,2020,12,25,3.73,8.57,6.15
27583,93,273228.0,6100.0,0.0,2264.0,6936.0,33571.0,5190.0,54061.0,47961.0,2020,12,26,1.98,8.75,5.37
27584,93,290468.0,6094.0,0.0,577.0,3601.0,31681.0,4962.0,46915.0,40821.0,2020,12,27,-2.83,8.83,3.0
27585,93,280537.0,24883.0,0.0,1162.0,4355.0,43083.0,4985.0,78468.0,53585.0,2020,12,28,4.23,9.63,6.93
27586,93,283798.0,61778.0,0.0,450.0,5692.0,40949.0,5072.0,113941.0,52163.0,2020,12,29,3.37,10.62,6.99
27587,93,292053.0,51348.0,0.0,922.0,6128.0,32709.0,5068.0,96175.0,44827.0,2020,12,30,-0.57,8.35,3.89
27588,93,305352.0,43063.0,0.0,224.0,2271.0,32718.0,5119.0,83395.0,40332.0,2020,12,31,-1.05,6.8,2.88
27589,93,283815.0,35036.0,0.0,996.0,1751.0,29305.0,5335.0,72423.0,37387.0,2021,01,01,3.32,7.32,5.32
27590,93,294157.0,62666.0,0.0,2000.0,1364.0,30977.0,5326.0,102333.0,39667.0,2021,01,02,3.3,7.07,5.18
27591,93,296424.0,30498.0,0.0,1962.0,3043.0,30438.0,4957.0,70898.0,40400.0,2021,01,03,2.37,7.22,4.79
27592,93,320426.0,82025.0,0.0,276.0,997.0,52963.0,5115.0,141376.0,59351.0,2021,01,04,0.88,5.4,3.14
27593,93,327553.0,92019.0,0.0,423.0,3744.0,59492.0,5204.0,160882.0,68863.0,2021,01,05,-1.33,5.53,2.1
27594,93,333186.0,92281.0,0.0,833.0,6010.0,64696.0,5222.0,169042.0,76761.0,2021,01,06,-0.27,6.13,2.93
27595,93,344509.0,90894.0,0.0,723.0,5413.0,74052.0,5357.0,176439.0,85545.0,2021,01,07,-3.83,5.42,0.79
27596,93,331284.0,94226.0,0.0,994.0,7377.0,83611.0,5394.0,191602.0,97376.0,2021,01,08,-2.08,6.98,2.45
27597,93,315895.0,85272.0,0.0,1109.0,4875.0,57041.0,5426.0,153723.0,68451.0,2021,01,09,0.05,7.95,4.0
27598,93,308919.0,84311.0,0.0,952.0,1427.0,41796.0,5450.0,133936.0,49625.0,2021,01,10,2.02,5.22,3.62
27599,93,320284.0,94054.0,0.0,1409.0,7570.0,75277.0,5176.0,183486.0,89432.0,2021,01,11,-1.6,6.48,2.44
27600,93,332291.0,87865.0,0.0,2379.0,5000.0,72997.0,5080.0,173321.0,85456.0,2021,01,12,-2.38,9.32,3.47
27601,93,303061.0,88679.0,0.0,2937.0,7313.0,73496.0,5348.0,177773.0,89094.0,2021,01,13,2.8,13.87,8.33
27602,93,290395.0,75736.0,0.0,3234.0,8642.0,79092.0,4804.0,171508.0,95772.0,2021,01,14,5.63,12.95,9.29
27603,93,289936.0,70671.0,0.0,3281.0,7290.0,85063.0,4186.0,170491.0,99820.0,2021,01,15,4.33,11.52,7.93
27604,93,296561.0,84893.0,0.0,1944.0,6420.0,67504.0,4581.0,165342.0,80449.0,2021,01,16,1.27,7.68,4.47
27605,93,286982.0,58957.0,0.0,3286.0,8802.0,48924.0,4559.0,124528.0,65571.0,2021,01,17,0.15,11.1,5.62
27606,93,301997.0,86257.0,0.0,1970.0,9014.0,68141.0,4738.0,170120.0,83863.0,2021,01,18,1.1,10.22,5.66
27607,93,308888.0,40217.0,0.0,123.0,8344.0,66566.0,5369.0,120619.0,80402.0,2021,01,19,-2.33,11.47,4.57
27608,93,292757.0,32026.0,0.0,2796.0,2444.0,46340.0,5380.0,88986.0,56960.0,2021,01,20,2.55,12.37,7.46
27609,93,279861.0,11454.0,0.0,2766.0,2133.0,35143.0,4761.0,56257.0,44803.0,2021,01,21,8.02,12.18,10.1
27610,93,274355.0,49464.0,0.0,2517.0,1081.0,44380.0,4710.0,102152.0,52688.0,2021,01,22,6.53,12.82,9.67
27611,93,272271.0,10374.0,0.0,1598.0,4552.0,54664.0,4611.0,75799.0,65425.0,2021,01,23,2.7,10.42,6.56
27612,93,266877.0,10716.0,0.0,1679.0,9600.0,47532.0,4386.0,73913.0,63197.0,2021,01,24,3.67,10.73,7.2
27613,93,282578.0,63124.0,0.0,2287.0,7105.0,54103.0,4840.0,131459.0,68335.0,2021,01,25,2.43,9.12,5.78
27614,93,299206.0,71741.0,0.0,2057.0,9532.0,70212.0,5020.0,158562.0,86821.0,2021,01,26,-0.37,8.72,4.18
27615,93,297047.0,70336.0,0.0,1393.0,8723.0,78574.0,4993.0,164019.0,93683.0,2021,01,27,0.42,12.37,6.39
27616,93,277571.0,66580.0,0.0,2133.0,6695.0,56165.0,5429.0,137002.0,70422.0,2021,01,28,4.2,14.6,9.4
27617,93,255817.0,8266.0,0.0,2114.0,6937.0,71272.0,5275.0,93864.0,85598.0,2021,01,29,7.57,16.67,12.12
27618,93,251802.0,8435.0,0.0,1480.0,2360.0,45975.0,4427.0,62677.0,54242.0,2021,01,30,5.1,11.62,8.36
27619,93,243462.0,8361.0,0.0,2105.0,10327.0,42687.0,4415.0,67895.0,59534.0,2021,01,31,4.77,14.22,9.49
27620,93,254005.0,52911.0,0.0,2351.0,4661.0,47101.0,4288.0,111312.0,58401.0,2021,02,01,6.38,12.27,9.33
27621,93,252750.0,42894.0,0.0,1110.0,6654.0,52823.0,4315.0,107796.0,64902.0,2021,02,02,5.38,15.08,10.23
27622,93,250564.0,13024.0,0.0,1252.0,5184.0,43117.0,4609.0,67186.0,54162.0,2021,02,03,6.1,15.57,10.83
27623,93,251257.0,44807.0,0.0,1429.0,3792.0,52214.0,5161.0,107403.0,62596.0,2021,02,04,6.35,14.22,10.28
27624,93,241377.0,65703.0,0.0,1696.0,4748.0,51173.0,5124.0,128444.0,62741.0,2021,02,05,8.18,15.95,12.07
27625,93,228547.0,9209.0,0.0,3130.0,2751.0,57579.0,5243.0,77912.0,68703.0,2021,02,06,8.75,15.93,12.34
27626,93,232002.0,8576.0,0.0,1114.0,3776.0,55056.0,5059.0,73581.0,65005.0,2021,02,07,6.93,10.62,8.78
27627,93,261618.0,63813.0,0.0,264.0,8320.0,78770.0,4694.0,155861.0,92048.0,2021,02,08,0.88,11.48,6.18
27628,93,259856.0,82303.0,0.0,693.0,7949.0,83237.0,4709.0,178891.0,96588.0,2021,02,09,4.13,12.93,8.53
27629,93,250904.0,67177.0,0.0,1604.0,11277.0,78447.0,4636.0,163141.0,95964.0,2021,02,10,5.47,14.22,9.84
27630,93,259393.0,90364.0,0.0,2202.0,12443.0,87570.0,4555.0,197134.0,106770.0,2021,02,11,4.42,12.32,8.37
27631,93,275743.0,88768.0,0.0,1326.0,1796.0,70826.0,4557.0,167273.0,78505.0,2021,02,12,2.48,9.05,5.77
27632,93,276089.0,79858.0,0.0,951.0,6128.0,76984.0,3814.0,167735.0,87877.0,2021,02,13,2.83,7.87,5.35
27633,93,285766.0,49826.0,0.0,1179.0,6176.0,68773.0,4003.0,129957.0,80131.0,2021,02,14,0.12,7.63,3.88
27634,93,298649.0,79023.0,0.0,455.0,11239.0,74864.0,4757.0,170338.0,91315.0,2021,02,15,-0.78,10.03,4.62
27635,93,289979.0,81305.0,0.0,224.0,3321.0,76355.0,4800.0,166005.0,84700.0,2021,02,16,3.27,12.17,7.72
27636,93,264965.0,51521.0,0.0,471.0,12043.0,77684.0,4662.0,146381.0,94860.0,2021,02,17,4.73,15.72,10.22
27637,93,269223.0,52299.0,0.0,1386.0,3655.0,70728.0,4132.0,132200.0,79901.0,2021,02,18,4.15,13.45,8.8
27638,93,258081.0,59147.0,0.0,1183.0,4989.0,58073.0,4372.0,127764.0,68617.0,2021,02,19,7.93,14.83,11.38
27639,93,237463.0,8275.0,0.0,2892.0,12283.0,38913.0,5266.0,67629.0,59354.0,2021,02,20,6.02,17.02,11.52
27640,93,227769.0,8125.0,0.0,2937.0,12906.0,39322.0,5083.0,68373.0,60248.0,2021,02,21,4.95,17.6,11.28
27641,93,243238.0,47950.0,0.0,3092.0,2219.0,67149.0,4244.0,124654.0,76704.0,2021,02,22,9.85,14.93,12.39
27642,93,232700.0,35754.0,0.0,711.0,9927.0,60374.0,4133.0,110899.0,75145.0,2021,02,23,8.88,17.78,13.33
27643,93,233233.0,8400.0,0.0,27.0,11809.0,49536.0,4900.0,74672.0,66272.0,2021,02,24,5.68,18.57,12.12
27644,93,235816.0,30039.0,0.0,321.0,11549.0,56806.0,5124.0,103839.0,73800.0,2021,02,25,6.12,16.9,11.51
27645,93,234181.0,58849.0,0.0,328.0,12814.0,60465.0,5243.0,137699.0,78850.0,2021,02,26,3.32,18.3,10.81
27646,93,231916.0,13709.0,0.0,1462.0,7167.0,35869.0,5216.0,63423.0,49714.0,2021,02,27,5.27,13.97,9.62
27647,93,219691.0,17759.0,0.0,1964.0,12927.0,46458.0,5394.0,84502.0,66743.0,2021,02,28,6.03,17.48,11.76
27648,93,231551.0,74039.0,0.0,590.0,11279.0,50566.0,5183.0,141657.0,67618.0,2021,03,01,3.15,16.57,9.86
27649,93,246308.0,82971.0,0.0,899.0,5176.0,54126.0,5058.0,148230.0,65259.0,2021,03,02,4.05,15.25,9.65
27650,93,252541.0,83372.0,0.0,170.0,4289.0,55734.0,4712.0,148277.0,64905.0,2021,03,03,4.72,13.67,9.19
27651,93,253797.0,85881.0,0.0,86.0,6098.0,49307.0,5133.0,146505.0,60624.0,2021,03,04,2.88,14.2,8.54
27652,93,238657.0,86357.0,0.0,836.0,9977.0,54148.0,5295.0,156613.0,70256.0,2021,03,05,4.37,16.02,10.19
27653,93,230851.0,18435.0,0.0,867.0,7214.0,49497.0,5432.0,81445.0,63010.0,2021,03,06,4.3,15.43,9.87
27654,93,222402.0,30769.0,0.0,491.0,8631.0,44749.0,5316.0,89956.0,59187.0,2021,03,07,5.8,14.93,10.37
27655,93,233869.0,74392.0,0.0,442.0,9992.0,62625.0,4805.0,152256.0,77864.0,2021,03,08,4.57,15.32,9.94
27656,93,240486.0,80851.0,0.0,1680.0,10274.0,62671.0,4927.0,160403.0,79552.0,2021,03,09,4.67,14.78,9.72
27657,93,239498.0,71373.0,0.0,1092.0,12546.0,55780.0,4997.0,145788.0,74415.0,2021,03,10,2.87,15.17,9.02
27658,93,239602.0,6144.0,0.0,315.0,7660.0,35371.0,4687.0,54177.0,48033.0,2021,03,11,4.62,16.32,10.47
27659,93,228348.0,6259.0,0.0,1920.0,9801.0,31151.0,5150.0,54281.0,48022.0,2021,03,12,8.25,16.15,12.2
27660,93,221472.0,6154.0,0.0,2170.0,11992.0,28923.0,4989.0,54228.0,48074.0,2021,03,13,2.88,15.63,9.26
27661,93,217923.0,6107.0,0.0,2814.0,12844.0,26034.0,4455.0,52254.0,46147.0,2021,03,14,7.83,13.58,10.71
27662,93,235871.0,13770.0,0.0,3220.0,10967.0,34839.0,4327.0,67123.0,53353.0,2021,03,15,4.92,14.6,9.76
27663,93,239850.0,44183.0,0.0,3806.0,12759.0,44452.0,4582.0,109782.0,65599.0,2021,03,16,5.97,13.95,9.96
27664,93,239986.0,53840.0,0.0,3106.0,10879.0,46931.0,4754.0,119510.0,65670.0,2021,03,17,5.2,13.73,9.47
27665,93,249608.0,64109.0,0.0,2508.0,9381.0,50283.0,4704.0,130985.0,66876.0,2021,03,18,3.92,11.58,7.75
27666,93,265051.0,57796.0,0.0,1056.0,5645.0,44618.0,4769.0,113884.0,56088.0,2021,03,19,3.8,10.13,6.97
27667,93,250550.0,51050.0,0.0,1737.0,12541.0,37982.0,4801.0,108111.0,57061.0,2021,03,20,1.13,11.95,6.54
27668,93,244967.0,13725.0,0.0,2207.0,13385.0,32070.0,4681.0,66068.0,52343.0,2021,03,21,0.18,12.6,6.39
27669,93,245013.0,41291.0,0.0,2440.0,13924.0,42916.0,4523.0,105094.0,63803.0,2021,03,22,2.78,14.22,8.5
27670,93,238020.0,60065.0,0.0,1089.0,13369.0,49432.0,4579.0,128534.0,68469.0,2021,03,23,2.8,16.05,9.42
27671,93,230958.0,58659.0,0.0,362.0,13932.0,51021.0,4153.0,128127.0,69468.0,2021,03,24,2.08,17.6,9.84
27672,93,224751.0,57992.0,0.0,300.0,13608.0,46943.0,3978.0,122821.0,64829.0,2021,03,25,2.8,18.53,10.67
27673,93,220834.0,40389.0,0.0,641.0,8730.0,37844.0,4229.0,91833.0,51444.0,2021,03,26,5.32,16.9,11.11
27674,93,201198.0,11033.0,0.0,795.0,13528.0,27570.0,4247.0,57173.0,46140.0,2021,03,27,9.4,17.33,13.37
27675,93,199342.0,6613.0,0.0,409.0,12999.0,26750.0,4264.0,51035.0,44422.0,2021,03,28,3.7,18.75,11.23
27676,93,207275.0,33264.0,0.0,39.0,13928.0,27721.0,4509.0,79461.0,46197.0,2021,03,29,5.22,19.7,12.46
27677,93,201684.0,51315.0,0.0,139.0,13989.0,30044.0,4991.0,100478.0,49163.0,2021,03,30,6.7,21.53,14.12
27678,93,196458.0,52256.0,0.0,100.0,13806.0,37460.0,5081.0,108703.0,56447.0,2021,03,31,7.28,22.48,14.88
27679,93,199192.0,33377.0,0.0,69.0,16067.0,38158.0,3560.0,91231.0,57854.0,2021,04,01,6.75,21.43,14.09
27680,93,198348.0,1575.0,0.0,227.0,15731.0,34877.0,3409.0,55819.0,54244.0,2021,04,02,6.18,22.15,14.17
27681,93,188497.0,899.0,0.0,1749.0,14981.0,35066.0,3883.0,56578.0,55679.0,2021,04,03,8.85,19.07,13.96
27682,93,187183.0,1793.0,0.0,767.0,11757.0,34639.0,3957.0,52913.0,51120.0,2021,04,04,7.85,17.55,12.7
27683,93,191195.0,901.0,0.0,859.0,15693.0,29171.0,3886.0,50510.0,49609.0,2021,04,05,4.97,18.68,11.82
27684,93,209185.0,40244.0,0.0,3785.0,18078.0,35491.0,3386.0,100984.0,60740.0,2021,04,06,6.73,12.68,9.71
27685,93,234456.0,54620.0,0.0,2927.0,17937.0,42018.0,3541.0,121043.0,66423.0,2021,04,07,2.2,11.57,6.88
27686,93,237695.0,47664.0,0.0,457.0,16921.0,34165.0,3341.0,102548.0,54884.0,2021,04,08,-0.25,15.78,7.77
27687,93,228281.0,57277.0,0.0,1181.0,13887.0,35982.0,3417.0,111744.0,54467.0,2021,04,09,3.63,16.07,9.85
27688,93,218643.0,53630.0,0.0,1783.0,2479.0,37350.0,3510.0,98752.0,45122.0,2021,04,10,8.13,14.25,11.19
27689,93,217625.0,36555.0,0.0,1248.0,5589.0,28903.0,3722.0,76017.0,39462.0,2021,04,11,7.33,15.63,11.48
27690,93,230939.0,55245.0,0.0,3124.0,15970.0,38149.0,3531.0,116019.0,60774.0,2021,04,12,6.47,12.85,9.66
27691,93,233082.0,56287.0,0.0,2697.0,18395.0,33891.0,3292.0,114562.0,58275.0,2021,04,13,5.03,15.7,10.37
27692,93,231277.0,56821.0,0.0,1068.0,13350.0,32285.0,3331.0,106855.0,50034.0,2021,04,14,4.62,15.58,10.1
27693,93,234664.0,55538.0,0.0,902.0,13532.0,34199.0,3359.0,107530.0,51992.0,2021,04,15,3.6,14.93,9.27
27694,93,239406.0,56473.0,0.0,547.0,10626.0,37124.0,3410.0,108180.0,51707.0,2021,04,16,4.42,13.0,8.71
27695,93,236865.0,41647.0,0.0,337.0,8398.0,32571.0,3479.0,86432.0,44785.0,2021,04,17,5.22,13.22,9.22
27696,93,222639.0,53373.0,0.0,1041.0,14796.0,28095.0,3329.0,100634.0,47261.0,2021,04,18,4.17,15.5,9.83
27697,93,226343.0,57002.0,0.0,401.0,14746.0,30761.0,3541.0,106451.0,49449.0,2021,04,19,4.35,16.53,10.44
27698,93,222601.0,55126.0,0.0,209.0,15204.0,32857.0,3625.0,107021.0,51895.0,2021,04,20,4.0,17.9,10.95
27699,93,219702.0,51652.0,0.0,369.0,9510.0,32606.0,3605.0,97742.0,46090.0,2021,04,21,8.05,16.25,12.15
27700,93,211766.0,51259.0,0.0,276.0,16890.0,30946.0,3535.0,102906.0,51647.0,2021,04,22,6.02,19.6,12.81
27701,93,203404.0,45792.0,0.0,112.0,17306.0,30522.0,3613.0,97345.0,51553.0,2021,04,23,7.15,21.28,14.22
27702,93,189833.0,13140.0,0.0,185.0,17496.0,26883.0,3791.0,61495.0,48355.0,2021,04,24,7.87,21.47,14.67
27703,93,183478.0,8571.0,0.0,60.0,12922.0,28830.0,3824.0,54207.0,45636.0,2021,04,25,7.82,20.88,14.35
27704,93,196966.0,30749.0,0.0,1315.0,8935.0,34081.0,3746.0,78826.0,48077.0,2021,04,26,10.92,20.65,15.78
27705,93,202892.0,35878.0,0.0,693.0,7435.0,38471.0,3722.0,86199.0,50321.0,2021,04,27,11.7,18.28,14.99
27706,93,205076.0,36074.0,0.0,82.0,4755.0,33341.0,3837.0,78089.0,42015.0,2021,04,28,11.57,15.8,13.68
27707,93,209328.0,34841.0,0.0,274.0,6212.0,46467.0,3751.0,91545.0,56704.0,2021,04,29,12.12,16.82,14.47
27708,93,201496.0,6212.0,0.0,1010.0,2612.0,49898.0,4646.0,64378.0,58166.0,2021,05,01,10.58,13.18,11.88
27709,93,197936.0,1682.0,0.0,2387.0,18703.0,60084.0,4520.0,87376.0,85694.0,2021,05,02,7.95,18.07,13.01
27710,93,205942.0,16152.0,0.0,946.0,19680.0,59588.0,3724.0,100090.0,83938.0,2021,05,03,6.72,19.7,13.21
27711,93,204610.0,9414.0,0.0,300.0,17977.0,47175.0,3290.0,78156.0,68742.0,2021,05,04,5.87,19.58,12.72
